Question_EN,Question_TL,Answer,Source,Category,BAAI_documents_retrieved,snowflake_documents_retrieved,multilingual_documents_retrieved
What is the purpose of adopting a Revised Comprehensive Land Use Plan for Quezon City?,Ano ang layunin ng pag-aampon ng Revised Comprehensive Land Use Plan para sa Lungsod ng Quezon?,"The purpose of adopting a Revised Comprehensive Land Use Plan for Quezon City is to address and integrate the significant changes and transformations that have occurred in the city's physical environment, ensure alignment with national and regional plans, and incorporate disaster risk reduction measures as mandated by recent significant laws.","SP-2069, S-2011",Preamble,"[[""SP-2069, S-2011"", ""Operative"", 0.9004910588264465], [""SP-2069, S-2011"", ""Uncategorized"", 0.7419219017028809], [""SP-2069, S-2011"", ""Preamble"", 0.699536919593811], [""SP-2488, S-2016"", ""Operative"", 0.6721768975257874], [""SP-2488, S-2016"", ""Preamble"", 0.6185080409049988], [""SP-2488, S-2016"", ""Introduction"", 0.3270246982574463], [""SP-9069, S-2022"", ""Introduction"", 0.18634040653705597]]","[[""SP-2069, S-2011"", ""Uncategorized"", 0.7419776916503906], [""SP-2488, S-2016"", ""Preamble"", 0.5817034244537354], [""SP-2069, S-2011"", ""Preamble"", 0.5805907249450684], [""SP-2069, S-2011"", ""Operative"", 0.503080427646637], [""SP-3165 S-2022"", ""Introduction"", 0.49209097027778625], [""SP-2488, S-2016"", ""Operative"", 0.43849536776542664], [""SP-2488, S-2016"", ""Introduction"", 0.4265137314796448]]","[[""SP-2069, S-2011"", ""Operative"", 0.9639328122138977], [""SP-2488, S-2016"", ""Operative"", 0.7472826242446899], [""SP-2069, S-2011"", ""Uncategorized"", 0.7410980463027954], [""SP-2488, S-2016"", ""Preamble"", 0.6514853835105896], [""SP-2069, S-2011"", ""Preamble"", 0.6301604509353638], [""SP-3165 S-2022"", ""Introduction"", 0.4658468961715698], [""SP-2488, S-2016"", ""Introduction"", 0.433759868144989]]"
What is the implication of authorizing the City Mayor to expropriate a larger parcel of land for the Tandang Sora Shrine project?,Ano ang magiging epekto ng pagbibigay ng kapangyarihan sa Punong Lungsod na mag-expropriate ng mas malaking bahagi ng lupa para sa proyekto ng Tandang Sora Shrine?,"The implication of authorizing the City Mayor to expropriate a larger parcel of land is that it enables the city to secure sufficient space that is not hindered by informal settlers, allowing for the proper development of the Tandang Sora Shrine and associated promenade. This can facilitate a more fitting and respectful tribute to the national heroine, Tandang Sora, by ensuring the shrine is placed in an appropriate setting.","SP-1597, S-2005",Operative,"[[""SP-0976, S-2000"", ""Operative"", 1.0], [""SP-0976, S-2000"", ""Introduction"", 0.8648301362991333], [""SP-1597, S-2005"", ""Preamble"", 0.7889763116836548], [""SP-1085, S-2001"", ""Introduction"", 0.6921462416648865], [""SP-1597, S-2005"", ""Introduction"", 0.5799791216850281], [""SP-1085, S-2001"", ""Operative"", 0.5526210069656372], [""SP-0976, S-2000"", ""Preamble"", 0.508570671081543]]","[[""SP-1597, S-2005"", ""Preamble"", 0.8181933760643005], [""SP-3166 S-2022"", ""Preamble"", 0.5400797724723816], [""SP-0976, S-2000"", ""Introduction"", 0.5182963609695435], [""SP-0976, S-2000"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-1597, S-2005"", ""Introduction"", 0.4332653284072876], [""SP-0976, S-2000"", ""Preamble"", 0.4288195073604584]]","[[""SP-1597, S-2005"", ""Preamble"", 0.8640558123588562], [""SP-0976, S-2000"", ""Operative"", 0.7846198081970215], [""SP-0976, S-2000"", ""Preamble"", 0.6132606267929077], [""SP-0976, S-2000"", ""Introduction"", 0.5199544429779053], [""SP-3114, S-2022"", ""Operative"", 0.5], [""SP-3099, S-2022"", ""Operative"", 0.4843802750110626], [""SP-8971, S-2022"", ""Preamble"", 0.4546625316143036]]"
What are the potential benefits of granting a Certificate of Exception for this construction project in the community?,Ano ang maaaring maging benepisyo ng pagbibigay ng Certificate of Exception para sa proyektong ito sa komunidad?,"Granting a Certificate of Exception for the construction project has several potential benefits for the community. It allows the development to proceed in a manner that deviates from the standard restrictions, enabling flexibility in addressing specific community needs, such as providing necessary parking and office space. Additionally, since the project does not adversely affect public health, safety, and welfare, and aligns with the general pattern of development in the area, it could contribute positively to the community's growth and infrastructure improvement.","SP-8981, S-2022",Preamble,"[[""SP-8997, S-2022"", ""Preamble"", 0.9873253703117371], [""SP-8979, S-2022"", ""Preamble"", 0.806659460067749], [""SP-8981, S-2022"", ""Preamble"", 0.7074502110481262], [""SP-8981-S-2022"", ""Preamble"", 0.7023944854736328], [""SP-1917, S-2009"", ""Operative"", 0.6569840908050537], [""SP-9371, S-2023"", ""Preamble"", 0.6259336471557617], [""SP-8982, S-2022"", ""Preamble"", 0.5631688833236694]]","[[""SP-8990, S-2022"", ""Introduction"", 0.5], [""SP-8997, S-2022"", ""Preamble"", 0.5], [""SP-8979, S-2022"", ""Preamble"", 0.48842689394950867], [""SP-8975, S-2022"", ""Preamble"", 0.46550703048706055], [""SP-8981, S-2022"", ""Preamble"", 0.459993839263916], [""Sp-8694, s-2021"", ""Preamble"", 0.4499662518501282], [""SP-8990, S-2022"", ""Preamble"", 0.42087969183921814]]","[[""SP-8979, S-2022"", ""Operative"", 0.6085927486419678], [""SP-8981, S-2022"", ""Preamble"", 0.6045637726783752], [""SP-8997, S-2022"", ""Preamble"", 0.5827667713165283], [""SP-8979, S-2022"", ""Preamble"", 0.5432493686676025], [""SP-8566, S-2021"", ""Operative"", 0.5276690125465393], [""SP-8991, S-2022"", ""Preamble"", 0.5268253684043884], [""SP-8998, S-2022"", ""Preamble"", 0.5254408717155457]]"
What are the implications of approving a supplemental budget for Quezon City for the fiscal year 2022?,Ano ang mga implikasyon ng pag-apruba ng isang supplemental na badyet para sa Lungsod ng Quezon para sa taon ng pananalapi 2022?,"Approving a supplemental budget for the Quezon City Government for fiscal year 2022 means additional funding is allocated to complete various programs and projects. It indicates that there was surplus money available from the previous fiscal year, which can now be used to meet operational and infrastructural needs, thereby potentially improving public services and infrastructure development.","SP-3136, S-2022",Preamble,"[[""SP-3136, S-2022"", ""Preamble"", 1.0], [""SP-3136, S-2022"", ""Operative"", 0.6161257028579712], [""SP-3136, S-2022"", ""Introduction"", 0.5830527544021606], [""SP-3140, S-2022"", ""Preamble"", 0.5173462629318237], [""SP-3139, S-2022"", ""Preamble"", 0.3806926906108856], [""SP-9075, S-2022"", ""Operative"", 0.3649652600288391], [""SP-3140, S-2022"", ""Introduction"", 0.34483230113983154]]","[[""SP-3136, S-2022"", ""Preamble"", 0.8635455369949341], [""SP-3136_S-2022"", ""Preamble"", 0.7289794087409973], [""SP-3136, S-2022"", ""Introduction"", 0.6586556434631348], [""SP-3136_S-2022"", ""Introduction"", 0.5762511491775513], [""SP-3165 S-2022"", ""Introduction"", 0.4645432233810425], [""SP-0944, S-2000"", ""Operative"", 0.4378890097141266], [""SP-3025, S-2021"", ""Preamble"", 0.4296935498714447]]","[[""SP-3136, S-2022"", ""Preamble"", 0.6301842927932739], [""SP-3114, S-2022"", ""Operative"", 0.5], [""SP-8971, S-2022"", ""Preamble"", 0.45548897981643677], [""SP-3011, S-2021"", ""Operative"", 0.4189245104789734], [""SP-3136, S-2022"", ""Introduction"", 0.4185675382614136], [""SP-3099, S-2022"", ""Operative"", 0.4093491733074188], [""SP-3140, S-2022"", ""Introduction"", 0.403758704662323]]"
What is the financial impact on the local government's budget for providing hazard pay to eligible personnel during the quarantine periods?,Ano ang magiging epekto sa badyet ng lokal na pamahalaan sa pagbibigay ng hazard pay sa mga karapat-dapat na tauhan sa panahon ng mga quarantine period?,"The financial impact on the local government's budget for providing hazard pay will involve the allocation of funds from the Fiscal Year 2021 Local Government Funds, with a maximum amount of Php500.00 per day per eligible personnel during the quarantine periods.","SP-3025, S-2021",Operative,"[[""SP-3025, S-2021"", ""Operative"", 0.9396592378616333], [""SP-3026, S-2021"", ""Operative"", 0.833405613899231], [""SP-3025, S-2021"", ""Preamble"", 0.7589651346206665], [""SP-3025, S-2021"", ""Introduction"", 0.6616554260253906], [""SP-3026, S-2021"", ""Introduction"", 0.56560879945755], [""SP-3020, S-2021"", ""Preamble"", 0.4762728214263916], [""SP-3026, S-2021"", ""Preamble"", 0.4500851035118103]]","[[""SP-3025, S-2021"", ""Preamble"", 0.8041797876358032], [""SP-3025, S-2021"", ""Operative"", 0.5], [""SP-3166 S-2022"", ""Preamble"", 0.4732495844364166], [""SP-3025, S-2021"", ""Introduction"", 0.46691185235977173], [""SP-3026, S-2021"", ""Operative"", 0.4386793375015259], [""SP-8990, S-2022"", ""Introduction"", 0.4328705966472626], [""SP-2445, S-2015"", ""Preamble"", 0.4274251163005829]]","[[""SP-3025, S-2021"", ""Preamble"", 0.8024505376815796], [""SP-3025, S-2021"", ""Operative"", 0.600492000579834], [""SP-3026, S-2021"", ""Operative"", 0.514750599861145], [""SP-3114, S-2022"", ""Operative"", 0.5], [""SP-3025, S-2021"", ""Introduction"", 0.4606848955154419], [""SP-3026, S-2021"", ""Introduction"", 0.4451962113380432], [""SP-3026, S-2021"", ""Preamble"", 0.42288893461227417]]"
"How does the ordinance allow Quezon City to regulate tax rates on businesses, and what limitations are imposed by the Local Government Code?","Paano pinahihintulutan ng ordinansa ang Lungsod Quezon na i-regulate ang mga rate ng buwis sa mga negosyo, at anong mga limitasyon ang ipinapataw ng Local Government Code?","The ordinance allows Quezon City to regulate tax rates on businesses within the city by giving the local government the power to create its own sources of revenue through taxes, fees, and charges. However, the Local Government Code imposes limitations, stating that these tax adjustments can only be made once every five years and that such adjustments cannot exceed 10% of the previously established rates. Additionally, the tax rates set by the city can only exceed those allowed for the province or municipality by up to 50%, except in the case of professional and amusement taxes.","SP-2236, S-2013",Preamble,"[[""SP-1080, S-2001"", ""Preamble"", 0.8548176884651184], [""SP-2236, S-2013"", ""Introduction"", 0.7715439796447754], [""SP-2236, S-2013"", ""Preamble"", 0.7361088395118713], [""SP-3068, S-2021"", ""Operative"", 0.6448310613632202], [""SP-2236, S-2013"", ""Operative"", 0.6071863174438477], [""SP-1080, S-2001"", ""Operative"", 0.5658125281333923]]","[[""SP-1080, S-2001"", ""Preamble"", 0.8795849084854126], [""SP-2236, S-2013"", ""Introduction"", 0.7545331120491028], [""SP-2236, S-2013"", ""Preamble"", 0.5486937165260315], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-2236, S-2013"", ""Operative"", 0.42319732904434204], [""SP-3116, S-2022"", ""Preamble"", 0.39643245935440063], [""SP-1086, S-2001"", ""Preamble"", 0.38918137550354004]]","[[""SP-3114, S-2022"", ""Operative"", 0.6439594030380249], [""SP-3011, S-2021"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-8971, S-2022"", ""Preamble"", 0.45560112595558167], [""SP-1766, S-2007"", ""Operative"", 0.3702358305454254], [""SP-3116, S-2022"", ""Preamble"", 0.35998985171318054], [""SP-3044, S-2021"", ""Introduction"", 0.344364732503891]]"
What is the primary purpose of establishing the Quezon City Shelter Home for Senior Citizens?,Ano ang pangunahing layunin ng pagtatag ng Quezon City Shelter Home para sa mga nakatatanda?,"The primary purpose of establishing the Quezon City Shelter Home for Senior Citizens is to provide temporary shelter and immediate care for senior citizens who are abandoned, neglected, vagrant, and/or homeless. It serves as a transition house while the city government helps to contact their relatives or arranges their official transfer to appropriate institutions for their permanent custody and care, such as a home for the aged.","SP-2541, S-2016",Operative,"[[""SP-2541, S-2016"", ""Operative"", 1.0], [""SP-2541, S-2016"", ""Introduction"", 0.7239325046539307], [""SP-2541, S-2016"", ""Preamble"", 0.5245891809463501], [""SP-2598, S-2017"", ""Preamble"", 0.48266246914863586], [""Sp-9056, S-2022"", ""Preamble"", 0.4207346439361572], [""Sp-9057, S-2022"", ""Preamble"", 0.3909556567668915]]","[[""SP-2541, S-2016"", ""Introduction"", 0.7584032416343689], [""SP-2541, S-2016"", ""Operative"", 0.6296200156211853], [""Sp-9056, S-2022"", ""Preamble"", 0.5103302597999573], [""SP-3165 S-2022"", ""Introduction"", 0.42099952697753906], [""SP-2598, S-2017"", ""Preamble"", 0.3804711401462555], [""SP-2541, S-2016"", ""Preamble"", 0.3419511914253235]]","[[""SP-2541, S-2016"", ""Operative"", 1.0], [""SP-2541, S-2016"", ""Introduction"", 0.561610996723175], [""SP-3165 S-2022"", ""Introduction"", 0.4197140336036682], [""SP-3011, S-2021"", ""Operative"", 0.399419367313385], [""SP-0944, S-2000"", ""Operative"", 0.3595447540283203], [""SP-8971, S-2022"", ""Preamble"", 0.32984039187431335]]"
What are the potential benefits for barangays in Quezon City if they receive the Seal of Good Housekeeping?,Ano ang mga posibleng benepisyo para sa mga barangay sa Quezon City kung sila ay makatanggap ng Seal of Good Housekeeping?,Barangays in Quezon City that receive the Seal of Good Housekeeping are entitled to a cash award. This award serves as a support fund to finance local development initiatives that align with both national and local government goals and strategic thrusts.,"SP-3114, S-2022",Operative,"[[""SP-3114, S-2022"", ""Preamble"", 0.9930130243301392], [""SP-3114, S-2022"", ""Operative"", 0.9903815388679504], [""SP-3114, S-2022"", ""Operative"", 0.5770325660705566], [""SP-3114, S-2022"", ""Introduction"", 0.5578261017799377], [""SP-3125, S-2022"", ""Introduction"", 0.48476871848106384], [""SP-3010, S-2021"", ""Introduction"", 0.4313488006591797], [""SP-3010, S-2021"", ""Operative"", 0.41710424423217773]]","[[""SP-3114, S-2022"", ""Preamble"", 0.7530498504638672], [""SP-3114, S-2022"", ""Introduction"", 0.5100610256195068], [""SP-3114, S-2022"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-2445, S-2015"", ""Preamble"", 0.4764692783355713], [""SP-3125, S-2022"", ""Introduction"", 0.4168308973312378], [""SP-2069, S-2011"", ""Uncategorized"", 0.3109431564807892]]","[[""SP-3114, S-2022"", ""Operative"", 0.9571120738983154], [""SP-3114, S-2022"", ""Operative"", 0.6909782886505127], [""SP-3114, S-2022"", ""Preamble"", 0.5596566200256348], [""SP-3010, S-2021"", ""Introduction"", 0.348564088344574], [""SP-3165 S-2022"", ""Introduction"", 0.29001304507255554], [""SP-3125, S-2022"", ""Introduction"", 0.2749622166156769], [""SP-0944, S-2000"", ""Operative"", 0.26596081256866455]]"
What role will the District OFWs' Help Desk play in supporting Overseas Filipino Workers and their families in Quezon City?,Anong papel ang gagampanan ng District OFWs' Help Desk sa pagsuporta sa mga Overseas Filipino Workers at kanilang pamilya sa Lungsod Quezon?,"The District OFWs' Help Desk will facilitate and coordinate the concerns of Overseas Filipino Workers (OFWs) and their families with proper government agencies. It aims to provide necessary and adequate assistance, ensuring that OFWs, including those who are displaced or in distress, have their concerns addressed promptly and effectively. Additionally, the Help Desk will serve as a center for information dissemination, counseling, and employment assistance. It will also work to prevent illegal recruitment and human trafficking through information drives.","SP-3336, S-2024",Operative,"[[""SP-3336, S-2024"", ""Operative"", 0.9210474491119385], [""SP-3336, S-2024"", ""Preamble"", 0.8677150011062622], [""SP-3336, S-2024"", ""Introduction"", 0.38766181468963623], [""SP-3108, S-2022"", ""Operative"", 0.224227637052536]]","[[""SP-3336, S-2024"", ""Preamble"", 0.8237798810005188], [""SP-3336, S-2024"", ""Operative"", 0.6252506971359253], [""SP-3336, S-2024"", ""Introduction"", 0.44070926308631897], [""SP-3165 S-2022"", ""Introduction"", 0.37964603304862976]]","[[""SP-3336, S-2024"", ""Operative"", 0.9510320425033569], [""SP-3336, S-2024"", ""Preamble"", 0.9003127813339233], [""SP-3336, S-2024"", ""Introduction"", 0.35732465982437134]]"
What is the significance of updating the Quezon City Children's Code with new ordinances related to child protection and welfare?,Ano ang kahalagahan ng pag-update sa Quezon City Children's Code gamit ang mga bagong ordinansa na may kaugnayan sa proteksyon at kapakanan ng mga bata?,"The update of the Quezon City Children's Code with new ordinances aims to strengthen the existing legal framework to better address current issues and emerging concerns affecting children. This includes institutionalizing health programs, regulating environments where children frequent, and enhancing services such as child protection and education, to ensure a safe and supportive environment for the development and well-being of children in Quezon City.","SP-2834, S-2019",Preamble,"[[""SP-2834, S-2019"", ""Preamble"", 1.0], [""SP-2834, S-2019"", ""Operative"", 0.720379114151001], [""SP-2834, S-2019"", ""Operative"", 0.5221595764160156], [""SP-3102, S-2022"", ""Preamble"", 0.4452142119407654], [""SP-2834, S-2019"", ""Introduction"", 0.43654531240463257], [""SP-9049, S-2022"", ""Preamble"", 0.3575080335140228], [""SP-3299, S-2024"", ""Operative"", 0.352801650762558]]","[[""SP-2834, S-2019"", ""Preamble"", 1.0], [""SP-9049, S-2022"", ""Preamble"", 0.5962863564491272], [""SP-3165 S-2022"", ""Introduction"", 0.46448400616645813], [""SP-3116, S-2022"", ""Preamble"", 0.4542306065559387], [""SP-2503, S-2016"", ""Preamble"", 0.4462317228317261], [""SP-3102, S-2022"", ""Preamble"", 0.36946046352386475]]","[[""SP-2834, S-2019"", ""Preamble"", 0.6998847723007202], [""SP-2373, S-2014"", ""Preamble"", 0.5], [""SP-3011, S-2021"", ""Operative"", 0.5], [""SP-8971, S-2022"", ""Preamble"", 0.4807904362678528], [""SP-3114, S-2022"", ""Operative"", 0.4593011140823364], [""SP-3114, S-2022"", ""Operative"", 0.4238240122795105], [""SP-3165 S-2022"", ""Introduction"", 0.3661489188671112]]"
